latitude,longitude,full_street_address,city,county_name,baths_half,details,special_features,price,transaction_type,listing_status,listing_special_features,census_state_name,census_county_name,zip,beds,baths_full,year_built,square_footage,PCT_CHG,Individuals_taxed,Elderly_taxed,Total_AGI,Number_of_returns,Total_income,Income_per_return,Int_Number of returns,Int_Amount,Int_earned,Cap_gain,Pension,UE_claims,Social_security,SB_income,Student_loan_ded,RE_taxes,PP_taxes,Mortgage_Int_paid,Taxable_inc,Child_credit,Earned_Inc_credit
34.683259,-84.38335,355 Scrougetown Road,Ellijay,Gilmer-County,0.0,Detached,0,525000,1,1,0,Georgia,"Gilmer, GA",30536,5.0,2.0,2008.0,1410.0,0.1479778033295005,6680.0,1240.0,213577.0,3480.0,215885.0,62.03591954,1010.0,2499.0,2.474257426,11.8031746,30.77444444,1.716666667,15.58117647,47.19545455,1.153333333,3.415384615,0.75,10.08,55.76183206,1.901388889,2.662711864
34.686051,-84.466963,205 Orchard Drive,East Ellijay,Gilmer-County,1.0,Detached,0,539900,1,1,0,Georgia,"Gilmer, GA",30540,4.0,3.0,1973.0,2177.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.683807,-84.476555,11 Hill Street,East Ellijay,Gilmer-County,0.0,Detached,0,499000,1,1,0,Georgia,"Gilmer, GA",30540,2.0,2.0,1960.0,900.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.643007,-84.520211,86 Tara Lane,Ellijay,Gilmer-County,0.0,Detached,2,550000,1,1,2,Georgia,"Gilmer, GA",30540,3.0,3.0,2022.0,2240.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.644716,-84.283696,38 Pond Path,Ellijay,Gilmer-County,1.0,Detached,0,524900,1,1,0,Georgia,"Gilmer, GA",30536,2.0,2.0,2007.0,1564.0,0.1479778033295005,6680.0,1240.0,213577.0,3480.0,215885.0,62.03591954,1010.0,2499.0,2.474257426,11.8031746,30.77444444,1.716666667,15.58117647,47.19545455,1.153333333,3.415384615,0.75,10.08,55.76183206,1.901388889,2.662711864
34.583142,-84.507043,320 Robs Road,Talking Rock,Gilmer-County,0.0,Detached,0,375000,1,1,0,Georgia,"Gilmer, GA",30175,3.0,2.0,1986.0,1152.0,0.19590792838874682,5500.0,710.0,153475.0,2730.0,154799.0,56.7029304,690.0,1371.0,1.986956522,13.54827586,26.26538462,2.45,15.32978723,59.2125,1.184615385,3.088235294,0.35,10.60666667,49.75728155,1.990277778,2.698245614
34.661688,-84.562979,155 Greely Drive,Ellijay,Gilmer-County,1.0,Detached,0,599000,1,1,0,Georgia,"Gilmer, GA",30540,2.0,1.0,1999.0,676.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.693813,-84.559828,167 Hummingbird Lane,Ellijay,Gilmer-County,0.0,Detached,0,465000,1,1,0,Georgia,"Gilmer, GA",30540,2.0,1.0,2013.0,1950.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.71099,-84.428065,19 Mccrary Court,Ellijay,Gilmer-County,0.0,Detached,0,530000,1,1,0,Georgia,"Gilmer, GA",30536,3.0,2.0,1997.0,2138.0,0.1479778033295005,6680.0,1240.0,213577.0,3480.0,215885.0,62.03591954,1010.0,2499.0,2.474257426,11.8031746,30.77444444,1.716666667,15.58117647,47.19545455,1.153333333,3.415384615,0.75,10.08,55.76183206,1.901388889,2.662711864
34.699021,-84.490178,245 Lucille Avenue,Ellijay,Gilmer-County,0.0,Detached,2,329500,1,1,2,Georgia,"Gilmer, GA",30540,2.0,2.0,2021.0,1064.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.78001,-84.391559,20 Dean Court #376,Cherry Log,Gilmer-County,1.0,Detached,0,499777,1,1,0,Georgia,"Gilmer, GA",30522,2.0,1.0,1998.0,992.0,0.21598411516505345,970.0,250.0,38317.0,540.0,38619.0,71.51666667,200.0,403.0,2.015,6.916666667,31.46315789,0.0,17.45294118,24.675,1.0,2.666666667,0.4,11.28,65.63095238,1.785714286,1.983333333
34.589066,-84.609528,246 S Twin Oaks Drive,Ellijay,Gilmer-County,0.0,Detached,0,650000,1,1,0,Georgia,"Gilmer, GA",30540,4.0,3.0,1998.0,2732.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.822442,-84.412257,109 John Waters Road,Cherry Log,Gilmer-County,0.0,Detached,0,599900,1,1,0,Georgia,"Gilmer, GA",30522,3.0,2.0,1980.0,1158.0,0.21598411516505345,970.0,250.0,38317.0,540.0,38619.0,71.51666667,200.0,403.0,2.015,6.916666667,31.46315789,0.0,17.45294118,24.675,1.0,2.666666667,0.4,11.28,65.63095238,1.785714286,1.983333333
34.78001,-84.391559,20 Dean Court,Cherry Log,Gilmer-County,0.0,Detached,0,499777,1,1,0,Georgia,"Gilmer, GA",30522,2.0,2.0,1998.0,992.0,0.21598411516505345,970.0,250.0,38317.0,540.0,38619.0,71.51666667,200.0,403.0,2.015,6.916666667,31.46315789,0.0,17.45294118,24.675,1.0,2.666666667,0.4,11.28,65.63095238,1.785714286,1.983333333
34.644016,-84.578621,72 Focal Court,Ellijay,Gilmer-County,0.0,Detached,1,449999,1,1,1,Georgia,"Gilmer, GA",30540,3.0,2.0,1997.0,1836.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.667095,-84.509964,880 Riverview Drive,Ellijay,Gilmer-County,1.0,Detached,0,449900,1,1,0,Georgia,"Gilmer, GA",30540,3.0,3.0,1984.0,1984.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.592675,-84.474333,194 Alpine Farm Road,Talking Rock,Gilmer-County,1.0,Detached,0,475000,1,1,0,Georgia,"Gilmer, GA",30175,5.0,4.0,2002.0,4660.0,0.19590792838874682,5500.0,710.0,153475.0,2730.0,154799.0,56.7029304,690.0,1371.0,1.986956522,13.54827586,26.26538462,2.45,15.32978723,59.2125,1.184615385,3.088235294,0.35,10.60666667,49.75728155,1.990277778,2.698245614
34.768433,-84.4339,67 Chicasaw Drive,Ellijay,Gilmer-County,0.0,Detached,0,419000,1,1,0,Georgia,"Gilmer, GA",30540,2.0,2.0,2005.0,2486.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.734813,-84.607741,750 Westwind Drive,Ellijay,Gilmer-County,0.0,Detached,0,315000,1,1,0,Georgia,"Gilmer, GA",30540,2.0,2.0,1995.0,1568.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.641404,-84.580866,76 Odessa Court,Ellijay,Gilmer-County,0.0,Detached,2,649000,1,1,2,Georgia,"Gilmer, GA",30540,3.0,2.0,2022.0,2496.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.78001,-84.391559,20 Dean Court,Cherry Log,Gilmer-County,1.0,Detached,0,524777,1,1,0,Georgia,"Gilmer, GA",30522,2.0,1.0,1998.0,992.0,0.21598411516505345,970.0,250.0,38317.0,540.0,38619.0,71.51666667,200.0,403.0,2.015,6.916666667,31.46315789,0.0,17.45294118,24.675,1.0,2.666666667,0.4,11.28,65.63095238,1.785714286,1.983333333
34.62352,-84.284927,1824 Old Bucktown Road,Ellijay,Gilmer-County,0.0,Detached,0,550000,1,1,0,Georgia,"Gilmer, GA",30536,3.0,2.0,1987.0,1320.0,0.1479778033295005,6680.0,1240.0,213577.0,3480.0,215885.0,62.03591954,1010.0,2499.0,2.474257426,11.8031746,30.77444444,1.716666667,15.58117647,47.19545455,1.153333333,3.415384615,0.75,10.08,55.76183206,1.901388889,2.662711864
34.814757,-84.384234,942 Granny Branch Drive,Blue Ridge,Gilmer-County,0.0,Detached,0,650000,1,1,0,Georgia,"Gilmer, GA",30513,2.0,2.0,1997.0,800.0,0.17551893697684018,9860.0,1940.0,328907.0,5250.0,334030.0,63.6247619,1600.0,4803.0,3.001875,18.04375,30.29558824,2.225,15.4627907,60.6825,1.0125,3.147727273,0.5,12.13783784,58.90025974,1.812621359,2.458878505
34.701022,-84.497868,61 Westwoods Drive,Ellijay,Gilmer-County,1.0,Detached,2,499900,1,1,2,Georgia,"Gilmer, GA",30540,3.0,2.0,2022.0,1500.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.683458,-84.498794,2000 Summit View Drive,Ellijay,Gilmer-County,0.0,Detached,2,599900,1,1,2,Georgia,"Gilmer, GA",30540,3.0,2.0,2021.0,2435.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.757234,-84.453747,4708 Boardtown Road,Ellijay,Gilmer-County,0.0,Detached,0,575000,1,1,0,Georgia,"Gilmer, GA",30540,3.0,2.0,1996.0,1372.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.69537,-84.504478,164 Oakland Court,Ellijay,Gilmer-County,1.0,Detached,0,575000,1,1,0,Georgia,"Gilmer, GA",30540,5.0,3.0,2005.0,2350.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.60801,-84.542858,53 Linger Longer Drive,Ellijay,Gilmer-County,0.0,Detached,2,415000,1,1,2,Georgia,"Gilmer, GA",30540,3.0,2.0,2022.0,1691.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.752886,-84.435854,423 Sapulpa Court,Ellijay,Gilmer-County,0.0,Detached,2,650000,1,1,2,Georgia,"Gilmer, GA",30540,5.0,3.0,2022.0,2994.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.628637,-84.240266,543 Creekview Drive,Ellijay,Gilmer-County,1.0,Detached,0,459000,1,1,0,Georgia,"Gilmer, GA",30536,3.0,2.0,1995.0,1976.0,0.1479778033295005,6680.0,1240.0,213577.0,3480.0,215885.0,62.03591954,1010.0,2499.0,2.474257426,11.8031746,30.77444444,1.716666667,15.58117647,47.19545455,1.153333333,3.415384615,0.75,10.08,55.76183206,1.901388889,2.662711864
34.655434,-84.537788,81 Amy Lane,Ellijay,Gilmer-County,0.0,Detached,0,550000,1,1,0,Georgia,"Gilmer, GA",30540,3.0,3.0,1999.0,2332.0,0.1674616867958998,16290.0,2740.0,455731.0,8270.0,460361.0,55.66638452,2080.0,5005.0,2.40625,13.81404959,29.52,1.773333333,15.28469945,47.90869565,1.17027027,3.081132075,0.665625,10.22325581,48.93458401,1.676216216,2.714054054
34.801687,-84.379023,228 Lucius Road,Cherry Log,Gilmer-County,0.0,Detached,0,390000,1,1,0,Georgia,"Gilmer, GA",30522,2.0,2.0,2000.0,1550.0,0.21598411516505345,970.0,250.0,38317.0,540.0,38619.0,71.51666667,200.0,403.0,2.015,6.916666667,31.46315789,0.0,17.45294118,24.675,1.0,2.666666667,0.4,11.28,65.63095238,1.785714286,1.983333333
34.697544,-84.26483,15 Mt Laurel Way #35,Blue Ridge,Gilmer-County,1.0,Detached,0,429900,1,1,0,Georgia,"Gilmer, GA",30513,3.0,2.0,2004.0,1635.0,0.17551893697684018,9860.0,1940.0,328907.0,5250.0,334030.0,63.6247619,1600.0,4803.0,3.001875,18.04375,30.29558824,2.225,15.4627907,60.6825,1.0125,3.147727273,0.5,12.13783784,58.90025974,1.812621359,2.458878505
31.125344,-81.611093,16 Redington Drive,Brunswick,Glynn-County,0.0,Detached,2,391720,1,1,2,Georgia,"Glynn, GA",31523,3.0,2.0,2022.0,2146.0,0.08924485125858128,13390.0,1690.0,424243.0,6690.0,428323.0,64.02436472,1780.0,2613.0,1.467977528,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,10.22058824,56.53908918,2.132673267,2.488333333
31.27959,-81.514354,173 Gallery Way,Brunswick,Glynn-County,1.0,Detached,2,361685,1,1,2,Georgia,"Glynn, GA",31525,3.0,3.0,2022.0,2373.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.212992,-81.373176,1018 Captain's Cove Way,Brunswick,Glynn-County,1.0,Detached,2,599900,1,1,2,Georgia,"Glynn, GA",31522,4.0,3.0,2022.0,2184.0,0.0791198237387718,15380.0,4180.0,1207811.0,8700.0,1225091.0,140.8150575,4690.0,17724.0,3.779104478,49.58181818,41.85051903,3.485714286,21.18409091,88.89171975,1.121276596,5.7640553,0.501075269,15.43138298,131.0428184,2.334437086,1.573584906
31.212992,-81.373176,1022 Captain's Cove Way,Brunswick,Glynn-County,1.0,Detached,2,599900,1,1,2,Georgia,"Glynn, GA",31522,4.0,3.0,2022.0,2582.0,0.0791198237387718,15380.0,4180.0,1207811.0,8700.0,1225091.0,140.8150575,4690.0,17724.0,3.779104478,49.58181818,41.85051903,3.485714286,21.18409091,88.89171975,1.121276596,5.7640553,0.501075269,15.43138298,131.0428184,2.334437086,1.573584906
31.128255,-81.5895,88 Bartram Trail,Brunswick,Glynn-County,1.0,Detached,2,574900,1,1,2,Georgia,"Glynn, GA",31523,3.0,2.0,2021.0,2629.8,0.08924485125858128,13390.0,1690.0,424243.0,6690.0,428323.0,64.02436472,1780.0,2613.0,1.467977528,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,10.22058824,56.53908918,2.132673267,2.488333333
31.278865,-81.507613,26 Landings Road,Brunswick,Glynn-County,1.0,Detached,2,365900,1,1,2,Georgia,"Glynn, GA",31525,4.0,3.0,2021.0,2072.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278322,-81.468226,174 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,0,421990,1,1,0,Georgia,"Glynn, GA",31525,3.0,3.0,2005.0,1422.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278465,-81.467928,180 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,0,513990,1,1,0,Georgia,"Glynn, GA",31525,4.0,2.0,2018.0,2077.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278607,-81.467591,184 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,0,419990,1,1,0,Georgia,"Glynn, GA",31525,4.0,3.0,2022.0,3050.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278788,-81.467281,188 Belmont Circle,Brunswick,Glynn-County,0.0,Detached,0,419990,1,1,0,Georgia,"Glynn, GA",31525,3.0,3.0,2022.0,3240.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278944,-81.466982,192 Belmont Circle,Brunswick,Glynn-County,0.0,Detached,0,421990,1,1,0,Georgia,"Glynn, GA",31525,4.0,3.0,2022.0,2800.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.279112,-81.466619,198 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,0,513990,1,1,0,Georgia,"Glynn, GA",31525,4.0,2.0,2022.0,2748.5,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278865,-81.507613,26 Landings Road,Brunswick,Glynn-County,1.0,Detached,2,365901,1,1,2,Georgia,"Glynn, GA",31525,4.0,3.0,2021.0,1872.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.277053,-81.471321,130 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,2,539990,1,1,2,Georgia,"Glynn, GA",31525,4.0,3.0,2021.0,2704.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.278169,-81.468588,170 Belmont Circle,Brunswick,Glynn-County,0.0,Detached,0,421990,1,1,0,Georgia,"Glynn, GA",31525,4.0,3.0,2022.0,3050.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.254943,-81.602407,1102 River Oaks Road #LOT 24,Brunswick,Glynn-County,0.0,Detached,2,449900,1,1,2,Georgia,"Glynn, GA",31523,5.0,3.0,2021.0,2091.0,0.08924485125858128,13390.0,1690.0,424243.0,6690.0,428323.0,64.02436472,1780.0,2613.0,1.467977528,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,10.22058824,56.53908918,2.132673267,2.488333333
31.25524,-81.603189,1103 River Oaks Road,Brunswick,Glynn-County,0.0,Detached,0,399900,1,1,0,Georgia,"Glynn, GA",31523,5.0,2.0,2020.0,1864.8,0.08924485125858128,13390.0,1690.0,424243.0,6690.0,428323.0,64.02436472,1780.0,2613.0,1.467977528,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,10.22058824,56.53908918,2.132673267,2.488333333
31.275613,-81.471654,108 Belmont Circle,Brunswick,Glynn-County,1.0,Detached,2,553990,1,1,2,Georgia,"Glynn, GA",31525,4.0,3.0,2021.0,2919.0,0.09112604178140038,24510.0,3020.0,638649.0,13140.0,644063.0,49.01544901,2490.0,2799.0,1.124096386,8.762616822,28.35833333,2.642857143,14.00824742,27.65869565,1.102105263,2.266666667,0.626785714,7.846428571,40.81003976,1.721470588,2.689096573
31.136,-81.64577,467 Salt Creek Way #95,Brunswick,Glynn-County,1.0,Detached,2,575000,1,1,2,Georgia,"Glynn, GA",31523,3.0,3.0,2021.0,2126.0,0.08924485125858128,13390.0,1690.0,424243.0,6690.0,428323.0,64.02436472,1780.0,2613.0,1.467977528,13.55,29.78732394,2.6,15.76864407,45.60227273,1.046,3.08630137,0.617948718,10.22058824,56.53908918,2.132673267,2.488333333
34.538726,-84.678571,230 Stirratt Road,Ranger,Gordon-County,0.0,Detached,0,399999,1,1,0,Georgia,"Gordon, GA",30734,2.0,1.0,1986.0,696.0,0.07811153868244203,2720.0,270.0,63671.0,1270.0,64256.0,50.59527559,240.0,204.0,0.85,2.8375,25.36315789,1.42,12.86842105,39.4,0.914285714,2.716666667,0.15,11.66,41.76105263,1.931428571,2.591176471
34.4218,-84.932,518 Adare Parkway #LOT 5,Adairsville,Gordon-County,1.0,Detached,2,319990,1,0,2,Georgia,"Gordon, GA",30103,4.0,2.0,2022.0,2313.0,0.12888524291313463,13600.0,1240.0,366969.0,6550.0,369827.0,56.4621374,1180.0,1331.0,1.127966102,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,8.394736842,48.35607843,2.139252336,2.350694444
34.4348,-84.971276,1208 Oak Grove Road SW,Calhoun,Gordon-County,0.0,Detached,0,499900,1,1,0,Georgia,"Gordon, GA",30701,3.0,2.0,2002.0,1682.0,0.10997920997920985,34690.0,3100.0,862830.0,16750.0,869777.0,51.92698507,2870.0,5400.0,1.881533101,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,8.62375,43.61891473,1.861651376,2.656658596
34.4218,-84.932,526 Adare Parkway,Adairsville,Gordon-County,1.0,Detached,2,334990,1,1,2,Georgia,"Gordon, GA",30103,3.0,2.0,2022.0,2189.0,0.12888524291313463,13600.0,1240.0,366969.0,6550.0,369827.0,56.4621374,1180.0,1331.0,1.127966102,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,8.394736842,48.35607843,2.139252336,2.350694444
34.4218,-84.932,528 Adare Parkway,Adairsville,Gordon-County,0.0,Detached,2,378990,1,1,2,Georgia,"Gordon, GA",30103,5.0,4.0,2022.0,3000.0,0.12888524291313463,13600.0,1240.0,366969.0,6550.0,369827.0,56.4621374,1180.0,1331.0,1.127966102,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,8.394736842,48.35607843,2.139252336,2.350694444
34.466446,-84.961166,108 Magnolia Way SW,Calhoun,Gordon-County,0.0,Detached,0,300000,1,1,0,Georgia,"Gordon, GA",30701,3.0,2.0,2001.0,1549.0,0.10997920997920985,34690.0,3100.0,862830.0,16750.0,869777.0,51.92698507,2870.0,5400.0,1.881533101,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,8.62375,43.61891473,1.861651376,2.656658596
34.497539,-84.856083,188 Willow Haven Street SE,Calhoun,Gordon-County,0.0,Detached,2,334900,1,1,2,Georgia,"Gordon, GA",30701,3.0,2.0,2022.0,2172.0,0.10997920997920985,34690.0,3100.0,862830.0,16750.0,869777.0,51.92698507,2870.0,5400.0,1.881533101,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,8.62375,43.61891473,1.861651376,2.656658596
34.470395,-84.864682,1813 Boone Ford Road SE,Calhoun,Gordon-County,0.0,Detached,0,599900,1,1,0,Georgia,"Gordon, GA",30701,5.0,3.0,1974.0,4356.0,0.10997920997920985,34690.0,3100.0,862830.0,16750.0,869777.0,51.92698507,2870.0,5400.0,1.881533101,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,8.62375,43.61891473,1.861651376,2.656658596
34.4322,-84.884323,721 Johnson Road SE,Adairsville,Gordon-County,1.0,Detached,0,389900,1,1,0,Georgia,"Gordon, GA",30103,6.0,3.0,1984.0,3007.0,0.12888524291313463,13600.0,1240.0,366969.0,6550.0,369827.0,56.4621374,1180.0,1331.0,1.127966102,12.52244898,21.67333333,1.356521739,13.45063291,67.26,1.047727273,2.948717949,0.59,8.394736842,48.35607843,2.139252336,2.350694444
34.495882,-84.909662,103 Little Pine Drive SE,Calhoun,Gordon-County,1.0,Detached,0,315000,1,1,0,Georgia,"Gordon, GA",30701,3.0,2.0,1981.0,2322.0,0.10997920997920985,34690.0,3100.0,862830.0,16750.0,869777.0,51.92698507,2870.0,5400.0,1.881533101,18.27099237,21.57012448,1.159550562,14.65706806,60.64677419,1.01827957,3.023404255,0.492592593,8.62375,43.61891473,1.861651376,2.656658596
34.551121,-84.677763,49 Naples Court,Ranger,Gordon-County,0.0,Detached,0,312000,1,1,0,Georgia,"Gordon, GA",30734,4.0,3.0,2001.0,2000.0,0.07811153868244203,2720.0,270.0,63671.0,1270.0,64256.0,50.59527559,240.0,204.0,0.85,2.8375,25.36315789,1.42,12.86842105,39.4,0.914285714,2.716666667,0.15,11.66,41.76105263,1.931428571,2.591176471
34.411602,-85.008087,3530 Rome Road SW,Plainville,Gordon-County,0.0,Detached,0,349900,1,1,0,Georgia,"Gordon, GA",30733,3.0,2.0,1920.0,2415.0,0.06837422872722065,1560.0,140.0,34307.0,790.0,34481.0,43.64683544,120.0,99.0,0.825,3.025,21.7,1.36,12.63333333,0.0,1.2,2.05,0.0,7.3,35.11694915,1.666666667,2.55
